-1.95000000e+01 4.64849637e-08 4.21686240e-08 4.65930090e-08 4.75768620e-08 4.32253280e-08 4.24570223e-08 4.20106143e-08 4.08534340e-08 4.93086173e-08 4.27831743e-08 4.42086100e-08 3.60619153e-08 4.30576517e-08 3.91733293e-08 4.36939397e-08 4.54352123e-08 4.36059557e-08 4.30336243e-08 4.63094743e-08 4.48647493e-08
-1.94500000e+01 4.66907920e-08 4.23485687e-08 4.67989003e-08 4.77904420e-08 4.34149023e-08 4.26415143e-08 4.21943003e-08 4.10296427e-08 4.95321427e-08 4.29663587e-08 4.43989097e-08 3.62078577e-08 4.32421747e-08 3.93377117e-08 4.38842930e-08 4.56357177e-08 4.37937410e-08 4.32225953e-08 4.65157277e-08 4.50642500e-08
-1.94000000e+01 4.68980043e-08 4.25296813e-08 4.70061780e-08 4.80054923e-08 4.36057463e-08 4.28272197e-08 4.23792050e-08 4.12070057e-08 4.97572093e-08 4.31507377e-08 4.45904523e-08 3.63546937e-08 4.34278967e-08 3.95031413e-08 4.40759000e-08 4.58375667e-08 4.39827610e-08 4.34128370e-08 4.67233810e-08 4.52651010e-08
-1.93500000e+01 4.71066063e-08 4.27119687e-08 4.72148517e-08 4.82220120e-08 4.37978593e-08 4.30141603e-08 4.25653427e-08 4.13855343e-08 4.99838263e-08 4.33363143e-08 4.47832487e-08 3.65024400e-08 4.36148367e-08 3.96696277e-08 4.42687847e-08 4.60407720e-08 4.41730177e-08 4.36043530e-08 4.69324423e-08 4.54673210e-08
-1.93000000e+01 4.73166240e-08 4.28954447e-08 4.74249397e-08 4.84400290e-08 4.39912663e-08 4.32023373e-08 4.27527270e-08 4.15652413e-08 5.02120170e-08 4.35231070e-08 4.49773120e-08 3.66510943e-08 4.38029983e-08 3.98371810e-08 4.44629463e-08 4.62453480e-08 4.43645320e-08 4.37971600e-08 4.71429320e-08 4.56709183e-08
-1.92500000e+01 4.75280570e-08 4.30801153e-08 4.76364503e-08 4.86595450e-08 4.41859683e-08 4.33917673e-08 4.29413603e-08 4.17461280e-08 5.04417903e-08 4.37111190e-08 4.51726480e-08 3.68006747e-08 4.39923990e-08 4.00058107e-08 4.46584080e-08 4.64513047e-08 4.45573043e-08 4.39912660e-08 4.73548557e-08 4.58759067e-08
-1.92000000e+01 4.77409313e-08 4.32659983e-08 4.78494010e-08 4.88805833e-08 4.43819820e-08 4.35824610e-08 4.31312663e-08 4.19282170e-08 5.06731610e-08 4.39003693e-08 4.53692757e-08 3.69511820e-08 4.41830430e-08 4.01755237e-08 4.48551723e-08 4.66586573e-08 4.47513567e-08 4.41866873e-08 4.75682337e-08 4.60822997e-08
-1.91500000e+01 4.79552473e-08 4.34530940e-08 4.80638013e-08 4.91031557e-08 4.45793193e-08 4.37744253e-08 4.33224440e-08 4.21115100e-08 5.09061463e-08 4.40908630e-08 4.55671990e-08 3.71026240e-08 4.43749480e-08 4.03463327e-08 4.50532553e-08 4.68674163e-08 4.49466950e-08 4.43834347e-08 4.77830753e-08 4.62901063e-08
-1.91000000e+01 4.81710313e-08 4.36414240e-08 4.82796677e-08 4.93272677e-08 4.47779877e-08 4.39676803e-08 4.35149173e-08 4.22960217e-08 5.11407610e-08 4.42826117e-08 4.57664367e-08 3.72550120e-08 4.45681240e-08 4.05182463e-08 4.52526667e-08 4.70775997e-08 4.51433277e-08 4.45815153e-08 4.79993943e-08 4.64993467e-08
-1.90500000e+01 4.83882880e-08 4.38309930e-08 4.84970113e-08 4.95529487e-08 4.49780077e-08 4.41622257e-08 4.37086860e-08 4.24817613e-08 5.13770217e-08 4.44756313e-08 4.59669963e-08 3.74083503e-08 4.47625753e-08 4.06912727e-08 4.54534213e-08 4.72892133e-08 4.53412743e-08 4.47809503e-08 4.82172067e-08 4.67100273e-08
-1.90000000e+01 4.86070300e-08 4.40218103e-08 4.87158440e-08 4.97801987e-08 4.51793803e-08 4.43580863e-08 4.39037733e-08 4.26687417e-08 5.16149377e-08 4.46699243e-08 4.61688883e-08 3.75626520e-08 4.49583217e-08 4.08654210e-08 4.56555320e-08 4.75022727e-08 4.55405357e-08 4.49817440e-08 4.84365207e-08 4.69221677e-08
-1.89500000e+01 4.88272787e-08 4.42138923e-08 4.89361847e-08 5.00090467e-08 4.53821307e-08 4.45552647e-08 4.41001853e-08 4.28569757e-08 5.18545330e-08 4.48655117e-08 4.63721307e-08 3.77179173e-08 4.51553687e-08 4.10407043e-08 4.58590027e-08 4.77167930e-08 4.57411367e-08 4.51839140e-08 4.86573583e-08 4.71357777e-08
