Energy,Baselined Counts,0.04,.04 err,0.11,.11 err,0.18,.18 err,0.26,.26 err,0.33,.33 err,0.4,.4 err,0.48,.48 err,0.55,.55 err,0.62,.62 err,0.69,.69 err
579.4916,47.90029,306.2877,0.01941,315.807,0.16015,333.24782,1.30294,357.59584,0.28063,385.56117,1.07662,417.50016,1.70577,447.33323,1.51318,478.57834,2.00041,510.34653,1.44338,539.12536,7.7038
579.70803,47.46346,305.81072,0.11292,315.4851,0.45771,333.16724,1.20298,357.2052,0.35395,385.72231,0.79225,417.10972,1.60958,446.48759,1.31397,478.12726,1.65848,507.52891,2.34121,531.61176,3.80097
579.92458,47.44139,305.3978,0.15155,314.99515,0.62438,333.90446,1.01327,357.36057,0.56086,385.32207,0.94515,417.07538,1.64047,446.59448,1.39676,478.45063,2.24742,506.61795,2.65035,537.19359,9.04575
580.14125,47.24009,306.03473,0.43426,315.33067,0.3372,333.7493,1.13502,357.30198,1.19665,385.11755,1.12829,416.61073,1.98297,446.25921,1.19529,478.7588,1.86134,509.96648,4.06701,540.27739,24.28991
580.35804,47.1623,305.94562,0.37524,315.12853,0.28722,332.95314,0.66277,357.71066,0.84948,385.28855,0.95977,416.58653,1.94202,445.93448,1.38101,478.54196,1.56181,509.50229,6.31986,549.65739,24.24946
580.57495,47.06985,305.81596,0.09942,315.27846,0.52464,333.23159,0.61857,357.04513,0.97948,385.07264,0.42978,416.33376,1.75636,446.44148,1.09758,478.01492,1.25356,508.27387,5.23488,539.99163,4.46375
580.79199,47.10241,306.20045,0.25026,314.89988,0.74164,332.60564,1.04614,356.5846,1.10061,385.0594,1.10017,416.3553,1.56959,446.85819,1.01209,477.71665,1.34795,507.49024,4.96213,549.53882,7.37463
581.00915,47.08881,305.786,0.47978,315.00448,0.52026,332.95685,1.22004,356.72921,0.67352,384.81363,1.30538,416.43235,1.41128,446.66417,1.32294,478.14815,1.38402,508.25287,2.88358,543.07503,6.96093
581.22643,47.12045,306.01797,0.07351,314.97253,0.49755,332.6157,0.82989,356.43528,0.48675,384.6717,0.70682,416.67606,1.4461,446.59507,1.28469,478.19342,1.54973,510.53331,4.36367,532.33882,11.84231
581.44383,46.95871,306.14934,0.19665,315.05697,0.66812,332.82557,0.3967,356.62109,0.17042,384.61503,0.59601,416.70513,1.60581,446.09135,1.48426,478.00198,1.76464,507.93568,1.45886,534.28366,12.71935
581.66136,46.78682,306.01065,0.37095,314.87366,0.50656,333.06604,0.51329,356.57985,0.41076,384.53441,0.89402,416.4978,1.64955,445.9762,1.32597,477.54661,0.89561,507.0098,1.04623,531.89882,5.00814
581.879,46.71526,305.84562,0.48336,314.78589,0.13373,332.99654,0.65453,356.35007,0.63428,384.80583,0.96632,415.97349,1.44228,446.30483,1.22995,477.4613,1.55515,506.38145,1.41745,517.83987,15.2722
582.09677,46.66588,305.48717,0.25071,314.67821,0.29263,333.20445,1.36968,356.3226,0.54727,384.58444,0.73287,415.94165,1.71706,446.34134,0.86947,477.44847,1.14874,506.22204,2.82186,516.29333,18.49141
582.31466,46.38902,305.31954,0.54546,314.68492,0.34873,332.49021,1.39781,356.13919,0.87816,384.25908,1.04893,415.55484,1.65475,446.23242,1.02546,477.02379,1.41127,506.53077,4.11471,524.7434,13.87364
582.53268,46.2467,305.11352,0.27468,315.0182,0.80146,332.09597,0.72424,356.5592,0.97494,384.06514,1.20844,415.4202,1.68174,445.8573,1.37286,477.06569,1.78287,507.79284,4.15228,524.24379,11.65157
582.75081,46.12126,305.40477,0.16287,315.14089,0.6608,331.86055,0.8663,356.75394,0.30341,384.06953,0.8521,415.27737,1.73418,445.46197,1.48305,476.97666,1.76897,508.18207,3.63996,538.5051,8.41603
582.96907,45.9707,305.87809,0.66015,315.10456,0.41417,332.78999,0.84331,356.41056,0.6436,384.08784,0.95235,414.89866,1.90173,445.51865,1.37975,476.4603,1.64963,507.7276,1.06707,540.85464,5.29619
583.18745,45.74707,305.41906,0.27478,315.14249,0.50367,332.75991,0.8216,356.00339,0.86238,383.7088,1.1891,414.99053,1.87008,445.12672,1.35106,476.20348,2.28002,506.24225,0.97325,531.61373,2.35987
583.40596,45.52949,305.50391,0.05897,314.72292,0.89714,333.10236,0.23787,355.80665,1.14312,383.61469,1.05823,414.80334,1.98439,444.52087,1.33566,476.48718,1.72411,506.21811,1.12716,531.04719,17.48074
583.62459,45.09399,305.52322,0.32791,314.76736,0.38605,332.50677,1.04724,356.39456,1.26618,383.48657,1.15007,414.12967,1.94049,443.76968,1.29789,476.24661,1.83361,506.76533,0.58639,530.13712,10.19726
583.84334,44.85962,305.56331,0.28501,315.28201,0.39682,332.66551,0.96075,356.60865,0.54583,383.14419,0.97951,413.92362,1.50476,443.68535,1.40674,475.4067,1.87544,504.15315,1.05182,535.28,9.30875
584.06221,44.52786,305.51821,0.6414,314.98299,0.57688,332.78167,0.96916,356.24903,0.71137,382.81647,0.70132,413.70459,1.60213,443.55407,1.16786,473.82463,1.81295,504.65876,2.2559,543.19111,17.80752
584.28121,44.26462,305.82447,0.25805,315.23135,0.86333,332.7238,1.10342,355.55534,0.65424,382.5613,0.88025,413.56138,1.47916,443.038,1.40485,473.82698,1.59646,504.86461,1.71052,531.14261,3.72917
584.50033,43.77871,305.86947,0.30752,315.12364,0.56812,332.21075,0.57054,355.42123,1.01882,382.45258,0.9719,412.8701,1.41209,442.56168,1.53485,473.11537,1.91098,502.92755,1.93297,526.0017,7.52844
584.71958,43.60858,305.52181,0.36054,315.09661,0.43358,332.00962,0.59157,355.16895,0.92238,382.49933,0.93554,412.76671,1.4554,442.29382,1.57298,472.62836,2.3148,502.97916,5.43521,522.92471,6.00259
584.93895,43.35891,305.80643,0.43345,315.1016,0.5741,332.2517,0.76843,354.91121,0.59961,382.30268,0.76639,412.72345,1.48487,441.59014,1.61723,472.59525,2.25683,502.53167,5.49365,527.43974,6.33266
585.15844,43.11588,305.70641,0.28647,314.94919,0.81854,331.53257,0.85352,355.00372,0.89104,381.82282,0.88931,412.80938,1.32594,441.37852,1.46696,471.93433,1.02258,499.28309,1.69123,525.47046,3.68489
585.37806,42.6283,305.28397,0.39618,314.80499,0.62643,331.51161,0.87624,354.90598,1.03346,381.18632,0.73227,412.12801,1.53838,441.02462,1.35299,471.60942,0.88042,499.1124,3.06622,511.79516,8.00519
585.5978,42.51311,305.37724,0.85495,314.83388,0.49973,331.2773,1.28524,354.99899,0.53235,381.30319,0.80183,411.84643,1.32521,440.63671,1.3114,471.87844,1.1503,501.22425,0.65059,514.68928,6.04422
585.81766,42.20215,305.43786,0.344,314.53682,0.52684,331.52589,1.73025,354.58306,0.14452,381.131,1.06991,411.65973,1.13395,440.4689,1.61821,470.3998,1.22749,500.33933,1.87888,524.83085,8.7081
586.03765,42.31671,305.27081,0.44425,314.45734,0.72474,331.9172,0.72248,354.79218,0.15225,381.39042,1.24438,411.74511,1.22145,440.68655,1.56465,470.24459,1.25445,499.44452,1.26363,514.53477,6.12891
586.25776,42.39871,305.18967,0.32559,314.47836,0.81944,331.39055,1.12282,354.35735,0.58769,381.33968,1.11967,411.68097,1.42653,440.7267,1.46625,471.32429,1.78561,502.19185,3.38153,508.91529,7.22702
586.478,42.34591,305.37372,0.14156,314.33911,0.37044,331.29746,0.68305,354.78405,0.97904,381.25041,1.28715,411.64046,1.34737,440.40498,1.71826,471.90519,1.73735,500.59327,1.39841,509.24588,5.5661
586.69836,42.63738,305.72893,0.26781,314.21586,0.0332,331.42158,1.43849,355.17702,0.50967,381.32767,1.02917,412.22866,1.27914,440.60792,2.09516,471.8524,1.39978,501.25544,1.6581,513.48379,23.12491
586.91885,42.85351,305.54507,0.65968,313.8235,0.15101,331.20374,1.38695,354.69474,0.25364,381.5876,1.23919,412.38258,1.45745,441.11393,1.51471,472.29628,1.68847,500.21414,1.53862,515.52706,22.11582
587.13946,42.82533,305.17003,0.52212,313.79107,0.75727,331.44608,0.95333,353.91631,0.89458,381.49144,1.13711,412.48031,1.69552,441.32082,1.3906,471.86839,1.8749,499.63904,2.64364,519.06,15.12928
587.3602,43.01086,305.51299,0.31741,313.81767,0.29381,331.52311,0.11758,353.87035,0.58416,381.39426,1.07894,412.83271,1.68105,441.63088,1.14746,471.85906,1.40545,501.64452,3.5631,514.82915,5.02416
587.58106,43.03455,305.33541,0.04051,313.69143,0.16455,331.11181,0.27243,353.96546,0.5744,381.49861,1.04799,412.83247,1.77835,441.39748,0.8749,472.55591,1.38468,501.5475,2.5483,514.11203,5.67579
587.80204,43.35008,305.11534,0.20331,313.60623,0.34024,331.09305,0.23442,354.32966,0.69494,381.72578,1.05004,413.08131,1.62499,442.06757,0.77785,472.65394,1.78368,500.99136,2.05712,515.15007,12.49865
588.02315,43.74408,305.08772,0.13741,313.69113,0.50095,330.83171,0.15535,355.14239,0.8091,382.00405,0.84714,413.29951,1.58742,442.96307,1.06862,472.44948,2.08083,502.30358,1.48076,519.74353,5.49539
588.24439,44.2199,305.52594,0.14335,313.82502,0.41188,330.82747,0.59755,355.10495,0.63273,382.15504,0.94735,413.90871,1.74448,443.67631,1.36317,472.98467,2.43092,502.56287,1.7769,522.33908,1.4763
588.46575,44.55652,305.39784,0.36592,314.00366,0.65009,330.83648,0.8247,354.92893,0.79824,382.51766,1.29189,414.30807,1.94411,443.9301,1.38427,473.72813,2.19899,503.1568,4.80437,529.6932,2.71324
588.68724,44.63914,305.46268,0.5882,313.41663,0.4909,331.17588,0.70111,355.14528,0.60317,382.7169,1.09703,414.34142,1.80279,443.70038,1.31222,474.61962,1.95531,501.85978,4.94177,529.30745,7.08035
588.90885,44.59124,305.9185,0.47407,313.64087,0.76043,330.84335,0.92225,354.53296,0.41307,382.59982,0.96076,414.28709,1.55741,443.77477,1.56438,474.5551,2.63056,503.10681,3.32401,525.98131,3.67186
589.13059,44.76866,305.25827,0.6769,313.65896,0.8315,330.88384,1.52459,355.38875,0.47529,382.93347,1.0174,414.32422,1.37769,444.07583,1.19884,474.39005,2.49162,502.50012,1.9927,530.27765,5.09968
589.35246,44.78035,305.56355,0.55787,313.46866,0.41299,330.92563,1.72361,354.66624,0.24506,382.94243,0.96219,414.19314,1.30964,444.49424,1.43906,474.23253,2.00111,502.74296,0.15328,527.69673,8.0141
589.57445,45.07653,305.30453,0.23725,313.41514,0.54895,330.85283,1.33725,354.63655,0.74309,382.9918,0.81639,414.51824,1.29825,444.80796,1.24673,475.21785,1.54452,503.48606,1.91514,527.17673,11.46613
589.79656,45.08169,305.39803,0.03482,313.82419,0.70123,331.1756,1.13813,355.07402,0.95223,382.96783,0.85744,414.79224,1.48522,444.3601,1.09535,475.29289,1.83522,503.23901,2.79466,527.64562,16.75181
590.01881,45.02366,304.95599,0.38643,313.60568,0.36805,332.14366,1.3549,355.38117,1.12558,382.97511,0.82827,414.6832,1.41532,444.12115,1.2408,475.21169,1.637,503.68287,1.68814,530.57137,13.60734
590.24118,44.76388,304.96656,0.4281,313.85653,0.47592,332.01308,1.49965,355.32132,0.50468,383.03481,0.88473,414.20678,1.66402,443.796,1.09384,474.93578,1.01137,503.09328,2.00107,533.40627,2.1204
590.46367,44.71855,305.25322,0.53486,313.77316,0.42377,331.38617,1.36367,355.83735,0.79363,383.15458,1.03524,414.44497,1.74027,443.34723,1.07219,474.47821,1.49394,503.35869,1.45033,528.56105,11.07862
590.68629,44.5263,305.27734,0.11979,313.88061,0.42034,331.29721,1.15307,356.47833,1.10725,383.17138,0.85637,414.24875,1.59625,442.8634,0.92243,473.81917,1.45188,504.28416,3.18214,534.05477,17.36434
590.90904,44.26775,305.03192,0.35751,313.90274,0.62979,331.63481,1.42184,355.76456,0.56816,383.34757,0.79571,414.10918,1.58624,442.44599,1.40962,472.99693,1.5972,502.96201,2.89222,519.72601,7.28875
591.13192,43.90381,305.4476,0.72774,313.96051,1.00441,331.28817,0.97357,355.32669,0.72018,382.88702,0.56016,413.60608,1.33443,442.18616,1.59668,473.05581,1.79708,500.24025,2.19576,515.89007,8.08076
591.35492,43.73327,305.09618,0.22653,314.75102,0.58265,331.4556,0.84091,355.39421,0.97253,382.55912,0.75114,413.24814,1.4042,441.9602,1.66056,473.21619,1.58885,501.59516,2.21044,534.87725,5.64147
591.57805,43.60882,304.89759,0.28884,314.75413,0.4231,331.27225,0.28199,354.87508,0.96019,382.70087,1.18893,412.95783,1.33171,442.05858,1.38487,472.70879,2.26632,502.27731,3.6231,539.97255,19.2731
591.8013,43.41291,305.13548,0.34603,314.0553,0.37574,331.89454,0.43086,355.32185,0.51428,382.12392,1.24283,412.95924,1.42488,442.23066,1.184,471.77634,2.05705,498.36136,1.45452,526.25765,15.72317
592.02468,43.0883,305.32858,0.30858,314.0769,0.51621,331.94166,1.08456,355.08211,0.2851,381.93992,1.42532,412.59245,1.68752,441.88558,1.47639,470.95021,2.27821,499.52147,1.5673,520.52915,6.96936
592.24819,42.87964,305.32991,0.26321,314.0191,0.50874,331.83335,1.44666,354.59378,0.04739,381.99311,1.28571,412.42156,1.61472,441.24578,1.49933,471.04658,2.33924,501.23464,1.45571,519.88431,6.68197
592.47183,42.36087,304.92369,0.11705,314.27882,0.73314,331.79273,1.62077,354.73551,0.312,381.67062,0.87895,411.88708,1.52016,440.26065,1.20895,470.58377,1.49402,501.53379,3.51663,513.5498,11.08401
592.6956,41.96946,305.34077,0.62688,314.19263,0.28658,331.66723,1.43075,354.54237,0.62522,381.43518,0.95433,411.30564,1.59883,439.8739,1.30203,470.36529,1.35207,500.44771,2.76963,507.71412,6.43827
592.91949,41.40496,305.34462,0.39211,314.41164,0.21754,331.38219,1.68442,354.39201,0.95298,380.89891,1.19699,410.83326,1.8559,439.13371,1.3748,469.42399,2.01973,499.50886,0.91967,507.90288,5.55631
593.14351,40.94726,305.44679,0.49923,314.7555,0.19475,331.31989,1.33466,354.57786,0.48405,380.46973,1.12489,410.48183,1.68858,438.41894,1.39786,468.46923,1.34573,498.54358,1.07485,516.70235,6.37296
593.36766,40.61184,305.63987,0.26551,314.68006,0.42626,331.13023,1.64733,354.69229,0.63237,380.31898,0.9863,410.06043,1.31301,438.01843,1.4187,467.91833,0.90058,497.03378,1.96872,518.10967,5.11978
593.59193,40.24261,305.37769,0.21016,314.44365,0.66842,331.43628,1.32459,354.97658,0.58295,379.88858,0.98027,409.59362,1.455,437.30042,1.31367,468.2997,2.09326,495.95177,0.78524,527.46458,5.95913
593.81634,39.61081,305.20206,0.58311,314.5429,0.75408,330.87837,1.07748,354.33789,0.50418,379.65702,0.79587,408.94511,1.70233,436.72696,1.19873,466.84857,2.27957,493.8366,1.32015,519.7681,2.37024
594.04087,38.99565,305.65468,0.40851,314.44239,0.31962,330.77549,0.84658,354.2266,0.53444,379.36034,0.76881,408.11984,1.70766,436.17231,1.10408,465.60786,1.62494,491.92975,2.82129,511.00745,11.64775
594.26553,38.12308,305.47642,0.44997,314.39349,0.10864,330.8619,1.20699,353.14915,0.49958,378.65682,0.84895,407.07293,1.67539,435.32088,1.27562,464.492,1.52788,491.06539,4.14629,513.08719,6.67248
594.49031,37.69815,305.2693,0.48588,314.70086,0.51951,330.7172,0.86265,353.40323,0.46988,378.24294,1.05373,406.87056,1.64067,434.72834,1.60493,463.07386,1.69411,490.28458,3.42657,511.24105,3.2473
594.71523,37.54006,305.03947,0.16307,314.57626,0.52687,330.41715,1.23332,353.04161,0.31357,377.97909,1.18941,406.75371,1.40567,434.58664,1.43561,463.19031,1.5884,489.67326,1.00213,508.10013,8.62073
594.94028,37.07342,304.91907,0.06337,314.64485,0.28062,330.63897,1.15922,352.99417,0.35758,377.6993,1.25827,406.24097,1.30527,433.69815,1.39002,463.00594,1.01257,489.54417,1.6205,507.48627,1.91976
595.16545,36.31916,305.4007,0.40002,314.11658,0.3559,331.02727,0.26284,353.35689,0.43548,377.07568,1.25484,405.51504,1.42141,432.52837,1.05037,461.70769,1.46038,490.55553,0.52106,508.51869,8.48973
595.39075,35.95726,305.24629,0.35238,313.7831,0.17193,330.90973,0.35559,352.91683,0.144,377.06212,0.97109,405.10856,1.60769,432.2594,1.1368,460.5247,1.61594,489.93053,1.43142,508.25804,8.24702
595.61618,35.52155,305.64389,0.48035,314.00739,0.65608,330.85162,0.48148,352.21729,0.76694,376.67632,0.94886,404.69905,1.75953,431.65338,1.57152,460.23471,1.49077,488.30117,2.27633,514.02392,1.91826
595.84174,34.97971,305.23907,0.0876,313.97065,0.76739,331.50772,1.1297,351.91637,1.17429,376.23122,1.18357,403.93155,1.56364,431.12549,1.52159,459.75504,1.51576,486.48458,3.97834,511.3634,5.98321
596.06743,34.21302,304.87547,0.30713,313.8044,0.53932,331.54934,0.78078,351.83586,0.94907,375.82375,0.95148,403.3141,1.09907,429.99962,1.09445,458.18573,1.48715,483.72302,4.1981,505.15974,4.92124
596.29325,33.85291,305.48676,0.29813,314.23161,0.72023,331.22865,0.46199,351.06112,0.2494,375.59962,0.67343,403.06081,0.92585,429.63676,1.229,457.31086,1.13502,482.83436,4.53101,498.45725,8.92478
596.5192,33.27985,305.19117,0.15077,314.32659,0.56363,330.18347,0.14492,351.3582,0.18182,374.80756,0.77319,402.38314,1.26229,429.09745,1.12014,456.7024,0.83052,483.76048,3.7591,495.59843,3.0551
596.74528,32.42105,304.85807,0.15924,313.97935,0.0914,330.09621,0.42345,350.14637,0.54836,374.07872,1.00976,401.79843,1.42605,427.85411,1.18445,455.57586,1.03132,483.08147,3.5844,499.20588,6.07916
596.97148,32.07036,304.84395,0.30524,313.70878,0.15284,330.20949,1.27863,350.04588,0.42136,374.04176,0.86401,401.18067,1.42653,427.27808,1.31633,455.58112,1.80038,482.99354,5.08573,515.23634,3.50052
597.19782,31.77497,304.70252,0.23294,313.84472,0.11433,329.95888,0.9651,349.98989,0.35372,373.66246,0.85457,401.0759,1.38897,426.7833,1.31527,455.38878,2.21065,481.09431,3.09039,500.50092,11.22441
597.42428,31.40171,305.27501,0.57595,313.63761,0.32109,330.19579,0.40764,349.83392,0.70393,373.54729,0.99755,400.73154,1.62265,426.40598,1.35484,454.43701,1.26163,478.307,3.73965,489.62366,11.0954
597.65088,31.2518,305.01396,0.2333,313.67529,0.16999,329.62467,0.39988,350.2322,0.72658,373.56285,0.85367,400.50456,1.77705,426.16917,1.54998,454.0657,1.31289,478.43907,4.35713,498.99987,3.66601
597.87761,31.03821,304.87509,0.45271,313.58073,0.41887,329.45218,0.70308,350.01937,0.48581,373.34835,0.96037,400.11219,1.63182,426.15272,1.65808,453.74598,1.36864,479.25879,2.24124,492.45098,17.03939
598.10446,30.86264,305.01517,0.18192,313.68086,0.4888,329.79549,0.63719,349.60245,0.37129,373.18449,0.88484,399.82277,1.70955,426.20228,1.12161,453.08311,1.6776,479.48852,2.44025,503.34353,12.48876
598.33145,30.59792,304.9815,0.22162,313.25819,0.49617,329.23629,0.60434,348.99291,0.68635,372.83519,0.95011,399.87429,1.74344,425.57856,0.99979,453.09969,1.5313,480.02866,1.78589,496.84418,2.70925
598.55856,30.49036,304.81172,0.11152,313.4835,0.5891,328.47957,0.42991,348.83039,0.91722,372.804,1.12637,399.73116,1.43375,425.53854,0.95431,453.23148,1.00971,478.24155,1.51697,493.96967,7.67541
598.78581,30.45441,305.56227,0.5207,312.69999,0.57105,327.72905,0.99647,348.97073,0.40426,372.41194,0.81768,399.86918,1.05557,425.71445,1.11331,452.96925,0.72551,478.43581,3.84612,492.73595,11.99585
599.01319,30.68989,305.48615,0.75668,312.73104,0.48999,328.05338,0.7859,349.27642,0.55909,372.71943,0.7039,399.82896,1.16608,425.92722,1.03017,453.90601,0.90421,478.58166,2.99756,499.78876,8.69403
599.2407,30.69975,305.44943,0.30821,313.02166,1.04865,328.26796,0.8047,349.8312,0.63773,372.81814,0.99126,399.64696,1.26905,425.83502,0.63665,454.13489,1.12605,478.50078,1.79646,498.72902,3.86518
599.46833,30.83874,305.3239,0.40146,312.82557,1.01452,327.9991,1.38511,349.4879,0.2418,372.58632,1.16265,399.86267,1.59966,426.19259,1.13875,454.6185,0.99829,479.42967,2.56608,497.5685,5.02778
599.6961,31.01854,304.96919,0.09988,312.96251,0.26831,328.38287,0.96263,349.10755,0.46517,372.63933,0.92441,400.12861,1.38946,426.54674,1.01682,454.54199,1.48839,480.48816,1.30256,505.08196,0.67524
599.924,31.31998,305.3563,0.25761,313.15419,0.58125,328.8735,0.75327,348.45884,0.46133,372.72013,1.12204,400.59061,1.49219,427.0304,1.37669,454.56684,1.24103,483.03943,2.21174,501.97399,2.20374
600.15204,31.40173,305.42606,0.63962,313.24576,1.03508,328.3129,0.91645,348.78571,0.91241,372.81161,1.19656,400.39615,1.14898,427.40803,1.15992,454.84547,1.43577,481.9494,1.64652,505.31137,7.25658
600.3802,31.57128,305.46216,0.13758,312.84203,0.4224,327.80668,0.55317,349.2677,0.61658,372.91001,0.82944,400.51866,1.26766,427.5861,0.79823,455.46546,1.42749,481.22957,1.6156,512.22745,10.13307
600.60849,31.93244,305.49882,0.40882,312.3291,0.42284,327.83878,0.21543,349.31721,0.54284,373.33764,0.9268,401.01316,1.26509,427.80854,1.00518,456.11189,0.60889,482.18123,0.68767,508.82601,15.93819
600.83692,32.28769,305.16132,0.17505,312.42898,0.6749,327.42537,0.63805,349.41321,0.37845,373.44871,0.96836,401.44687,1.40732,428.53388,1.04063,456.23056,1.12824,482.82305,1.10823,510.23673,3.99352
601.06548,32.67474,304.85841,0.16759,312.76021,0.3638,328.0968,0.36218,349.77049,0.01751,373.78593,0.90014,401.79356,1.312,429.01311,1.08265,456.71493,1.24241,482.65607,2.09529,504.24458,2.76567
601.29416,32.96574,305.38551,0.1007,312.63772,0.05676,328.02146,0.58201,350.0356,0.61886,373.9586,1.01339,401.91895,1.41061,429.30742,1.06374,457.89924,1.48273,483.25484,1.71323,498.57333,3.52762
601.52298,33.06622,305.44853,0.37926,313.05512,0.13794,327.81267,1.0716,350.0261,0.83995,373.86258,1.01648,402.01,1.24629,429.58569,1.32568,458.26093,1.29807,481.58473,1.31475,499.81529,18.93588
601.75194,33.60386,304.95777,0.27169,313.01569,0.33615,328.43482,1.20282,349.90522,0.82606,374.37046,0.82546,402.43276,1.4851,430.28481,1.59487,459.06008,1.35179,484.49783,1.75532,508.85438,6.82998
601.98102,34.23946,305.22078,0.54199,312.79545,0.23138,328.41229,0.80076,349.77438,0.45544,374.86939,0.60349,403.36098,1.25634,430.9432,1.11439,459.57449,1.94589,487.1577,0.6916,514.70366,6.51011
