-1.95000000e+01 2.51041587e-08 2.39093747e-08 2.42362870e-08 2.51105827e-08 2.34512780e-08 2.42255457e-08 2.38694053e-08 2.53652647e-08 2.42947723e-08 2.35177143e-08 2.28249763e-08 2.20700523e-08 2.44402540e-08 2.58996097e-08 2.45092267e-08 2.50986873e-08 2.56324483e-08 2.57532657e-08
-1.94500000e+01 2.52415890e-08 2.40380000e-08 2.43681373e-08 2.52465367e-08 2.35787787e-08 2.43574863e-08 2.39993993e-08 2.55037730e-08 2.44270617e-08 2.36452630e-08 2.29489823e-08 2.21881707e-08 2.45736670e-08 2.60426483e-08 2.46436963e-08 2.52353800e-08 2.57731973e-08 2.58939180e-08
-1.94000000e+01 2.53802360e-08 2.41677447e-08 2.45011507e-08 2.53836847e-08 2.37073980e-08 2.44905927e-08 2.41305383e-08 2.56435017e-08 2.45605163e-08 2.37739337e-08 2.30740850e-08 2.23073127e-08 2.47082603e-08 2.61869670e-08 2.47793590e-08 2.53732800e-08 2.59151970e-08 2.60358067e-08
-1.93500000e+01 2.55201190e-08 2.42986280e-08 2.46353423e-08 2.55220363e-08 2.38371587e-08 2.46248743e-08 2.42628373e-08 2.57844700e-08 2.46951520e-08 2.39037377e-08 2.32002940e-08 2.24274940e-08 2.48440453e-08 2.63325800e-08 2.49162330e-08 2.55124000e-08 2.60584607e-08 2.61789527e-08
-1.93000000e+01 2.56612463e-08 2.44306613e-08 2.47707240e-08 2.56616083e-08 2.39680683e-08 2.47603513e-08 2.43963077e-08 2.59266920e-08 2.48309853e-08 2.40346910e-08 2.33276227e-08 2.25487223e-08 2.49810410e-08 2.64795057e-08 2.50543303e-08 2.56527577e-08 2.62030100e-08 2.63233697e-08
-1.92500000e+01 2.58036400e-08 2.45638603e-08 2.49073157e-08 2.58024160e-08 2.41001440e-08 2.48970360e-08 2.45309683e-08 2.60701813e-08 2.49680283e-08 2.41668100e-08 2.34560890e-08 2.26710180e-08 2.51192603e-08 2.66277590e-08 2.51936663e-08 2.57943683e-08 2.63488563e-08 2.64690710e-08
-1.92000000e+01 2.59473143e-08 2.46982353e-08 2.50451247e-08 2.59444740e-08 2.42334000e-08 2.50349417e-08 2.46668317e-08 2.62149567e-08 2.51062993e-08 2.43001047e-08 2.35857047e-08 2.27943877e-08 2.52587183e-08 2.67773573e-08 2.53342597e-08 2.59372430e-08 2.64960180e-08 2.66160780e-08
-1.91500000e+01 2.60922837e-08 2.48338057e-08 2.51841743e-08 2.60878003e-08 2.43678477e-08 2.51740870e-08 2.48039130e-08 2.63610327e-08 2.52458100e-08 2.44345923e-08 2.37164863e-08 2.29188490e-08 2.53994323e-08 2.69283193e-08 2.54761233e-08 2.60814063e-08 2.66445097e-08 2.67644000e-08
-1.91000000e+01 2.62385670e-08 2.49705853e-08 2.53244753e-08 2.62324060e-08 2.45035100e-08 2.53144853e-08 2.49422300e-08 2.65084297e-08 2.53865790e-08 2.45702877e-08 2.38484477e-08 2.30444153e-08 2.55414177e-08 2.70806603e-08 2.56192777e-08 2.62268660e-08 2.67943523e-08 2.69140623e-08
-1.90500000e+01 2.63861780e-08 2.51085877e-08 2.54660473e-08 2.63783130e-08 2.46403940e-08 2.54561553e-08 2.50817950e-08 2.66571577e-08 2.55286220e-08 2.47072077e-08 2.39816017e-08 2.31710970e-08 2.56846907e-08 2.72343987e-08 2.57637323e-08 2.63736443e-08 2.69455610e-08 2.70650750e-08
